0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.0,4.5340137,1.2718052,0.0,0.0,0.0,0.0,5.745255,1.5519859,51.239525,1.4318154,0.0,13.385767,0.0,0.0,0.0,0.0,1.4916064,8.793174,9.598933,0.0,0.0,10.717919,4.3422995,0.0,0.0,9.740443,0.0,0.0,0.0,9.6200075,10.000658,19.760677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4343395,5.7088885,0.0,3.1394465,11.083422,10.398756,15.033831,0.0,0.0,6.255624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.204644,0.0,0.0,0.0,11.296852,0.0,0.0,0.0,0.0,0.0,13.20574,0.0,0.0,0.0,12.345913,0.0,9.791038,0.0,8.530844,4.329346,14.073338,0.0,0.0,1.1229068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7750406,0.0,5.662525,0.0,2.5332344,0.0,7.7745433,0.0,3.4700096,0.0
0.0,2.789183,5.826972,0.0,0.0,0.0,0.0,3.6883337,3.798134,51.109238,10.45242,0.0,0.0,0.0,0.0,0.0,0.0,6.9602866,14.013646,0.0,0.0,0.0,9.8350725,3.8495963,0.0,0.0,9.104898,0.0,0.0,0.0,7.7830873,3.0217135,26.598621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7288284,4.428838,5.161471,0.0,8.477986,0.0,12.382247,0.0,0.0,6.8297043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.669314,0.0,0.0,0.0,7.736296,0.0,0.0,0.0,0.0,0.0,15.209385,0.0,0.0,0.0,1.4132401,0.0,10.945819,0.0,3.3461382,11.822106,7.750319,0.0,0.0,12.796443,0.0,5.558273,0.0,0.0,0.0,0.0,0.0,0.0,4.27487,0.0,11.735102,0.0,7.659941,0.0,10.269757,0.0,0.0,0.0
0.0,1.0393068,10.110515,2.1903863,0.0,0.0,0.0,1.3642048,10.257123,48.70366,8.756077,0.0,6.830816,0.0,0.0,0.0,0.0,7.320965,16.09333,0.0,0.0,0.0,4.034145,0.0,0.0,0.0,12.73627,0.0,0.0,0.0,7.5452266,0.0,25.015259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.938423,3.0142572,0.0,4.895115,2.8203588,0.0,5.6844125,0.0,0.0,10.466044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.50838,0.0,0.0,0.0,0.0,0.0,7.0082397,0.0,0.0,0.0,14.84521,0.0,0.0,0.0,2.3476615,0.0,4.870047,11.21313,6.995901,19.565514,5.062837,0.0,0.0,9.609863,0.0,7.5136495,0.0,0.0,0.0,0.0,0.0,0.0,1.0267,0.0,14.157277,0.0,4.432769,0.0,4.1682286,0.0,6.1677,0.0
0.0,2.9680865,4.220289,14.094112,0.0,0.0,0.0,7.344897,0.0,56.686108,0.0,0.0,6.3639793,0.0,0.0,0.0,0.0,4.5978527,23.712458,18.455538,0.0,0.0,7.2966237,8.857912,0.0,0.0,10.045371,0.0,0.0,0.0,9.226029,0.0,10.180938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.468896,8.238612,4.634846,11.569489,11.701398,15.386607,15.981921,0.0,0.0,6.4029207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4186962,0.0,0.0,0.0,4.739622,0.0,1.569028,0.0,0.0,0.0,12.167792,0.0,0.0,0.0,0.0,0.0,0.0,2.4572413,11.018982,4.5213094,15.091938,0.0,0.0,3.4579024,0.0,10.589633,0.0,0.0,0.0,0.0,0.0,0.0,7.630644,0.0,1.8381784,0.0,17.151184,0.0,6.845844,0.0,13.584877,0.0
0.0,0.0,9.417843,4.9576144,0.0,0.0,0.0,0.0,8.7969,49.517433,5.662674,0.0,6.8100424,0.0,0.0,0.0,0.0,20.07596,12.788963,2.7176962,0.0,0.0,12.286864,15.002578,0.0,0.0,7.4508615,0.0,0.0,0.0,4.9456067,4.1986904,10.926994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034229062,0.78342783,6.890694,12.868428,3.6501875,12.779797,8.155631,0.0,0.0,4.264753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3678436,0.0,0.0,0.0,0.0,0.0,4.828938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.011333,0.0,7.0824857,14.399155,5.351041,22.080648,11.967187,0.0,0.0,10.567861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.592411,0.0,13.47873,0.0,0.0,0.0,21.51172,0.0,9.245539,0.0
0.0,5.3323746,1.0833539,3.1522164,0.0,0.0,0.0,0.0,8.048422,50.125877,8.499559,0.0,3.5552382,0.0,0.0,0.0,0.0,5.5384927,14.663939,4.825897,0.0,0.0,7.170935,12.114117,0.0,0.0,12.803223,0.0,0.0,0.0,8.381521,0.0,28.05736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.047674,0.0,5.0816236,0.0,5.7915764,0.0,11.820474,0.0,0.0,4.355941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.326959,0.0,0.0,0.0,4.872626,0.0,11.695915,0.0,0.0,0.0,22.348911,0.0,0.0,0.0,1.0239035,0.0,6.2744966,3.826423,0.20910461,7.2757235,5.3371325,0.0,0.0,14.452997,0.0,12.183062,0.0,0.0,0.0,0.0,0.0,0.0,7.4043655,0.0,4.201822,0.0,17.61378,0.0,0.0,0.0,0.0,0.0
0.0,0.0,5.087783,10.490201,0.0,0.0,0.0,6.4950337,0.0,50.036667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.116608,26.87763,10.138396,0.0,0.0,16.393457,15.141578,0.0,0.0,14.135325,0.0,0.0,0.0,6.352556,5.0300045,4.7888365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.421992,11.104508,14.34847,17.188871,11.197757,14.328892,12.23563,0.0,0.0,9.44871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5292995,0.0,0.0,0.0,6.7797837,0.0,0.0,0.0,0.0,0.0,9.375032,0.0,0.0,0.0,0.0,0.0,0.0,10.297586,0.0,7.229857,4.738399,0.0,0.0,6.1156044,0.0,23.009916,0.0,0.0,0.0,0.0,0.0,0.0,10.036921,0.0,9.999418,0.0,17.322643,0.0,18.390013,0.0,16.953646,0.0
0.0,0.0,3.7365057,1.7596459,0.0,0.0,0.0,1.473142,3.310466,46.090164,9.044452,0.0,7.1827464,0.0,0.0,0.0,0.0,3.2452102,12.299457,1.5222569,0.0,0.0,11.37718,4.038249,0.0,0.0,9.276684,0.0,0.0,0.0,14.620018,3.2791464,23.513073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4097474,3.1848967,0.0,1.6189826,5.665293,0.0,11.608165,0.0,0.0,5.3624945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.482839,0.0,0.0,0.0,2.7034886,0.0,4.760975,0.0,0.0,0.0,12.858315,0.0,0.0,0.0,7.999213,0.0,5.0614457,0.8971322,10.930815,12.871874,5.4000044,0.0,0.0,7.7460394,0.0,5.7010574,0.0,0.0,0.0,0.0,0.0,0.0,2.730524,0.0,10.172844,0.0,7.8007317,0.0,0.73185194,0.0,0.0,0.0
0.0,1.8383313,9.169995,1.1939263,0.0,0.0,0.0,0.4656514,2.6791708,50.713165,12.729943,0.0,2.2297227,0.0,0.0,0.0,0.0,9.537187,19.732254,2.1751194,0.0,0.0,12.429538,4.7959228,0.0,0.0,4.8448725,0.0,0.0,0.0,14.11574,2.5342047,18.39551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8278317,4.140399,5.947764,2.0661376,2.288653,0.0,8.112916,0.0,0.0,7.6063356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.307,0.0,0.0,0.0,0.0,0.0,3.9198475,0.0,0.0,0.0,8.23897,0.0,0.0,0.0,0.0,0.0,1.7476276,2.9163487,10.556144,15.099135,1.8924259,0.0,0.0,10.295265,0.0,8.378257,0.0,0.0,0.0,0.0,0.0,0.0,3.8718748,0.0,16.14926,0.0,5.9645762,0.0,11.288196,0.0,7.5567503,0.0
0.0,0.42189613,17.170671,6.2346683,0.0,0.0,0.0,4.472475,17.502567,50.679924,10.006294,0.0,11.694505,0.0,0.0,0.0,0.0,7.456821,11.311175,0.0,0.0,0.0,0.7420111,0.8299348,0.0,0.0,0.23164275,0.0,0.0,0.0,4.7418876,9.000807,23.582722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.094027,0.0,7.8916607,0.0,5.2339478,8.271831,0.0,0.0,0.88139206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1322668,0.0,0.0,0.0,0.0,0.0,0.6648675,0.0,0.0,0.0,10.053671,0.0,0.0,0.0,9.113525,0.0,10.571623,7.3097773,16.631329,17.106012,9.570667,0.0,0.0,4.8977785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2836103,0.0,8.318409,0.0,0.0,0.0,10.189042,0.0,3.5971625,0.0
0.0,0.0,12.884661,5.844375,0.0,0.0,0.0,8.519579,9.5262375,50.852947,2.9804575,0.0,11.214171,0.0,0.0,0.0,0.0,4.4637227,16.506933,2.9141865,0.0,0.0,2.4931097,0.0,0.0,0.0,10.583905,0.0,0.0,0.0,6.7697864,3.5311816,20.881445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93185663,9.259092,0.0,12.320486,3.7606344,8.475048,8.746152,0.0,0.0,9.520583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.994657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.149978,0.0,0.0,0.0,6.587891,0.0,3.9451659,9.324551,13.674495,16.286104,9.751483,0.0,0.0,0.9427596,0.0,2.418166,0.0,0.0,0.0,0.0,0.0,0.0,1.0360756,0.0,11.296734,0.0,0.0,0.0,5.3835654,0.0,10.770007,0.0
0.0,4.7475815,10.899712,5.3678727,0.0,0.0,0.0,0.2721914,9.278275,56.301704,7.4571414,0.0,3.8022351,0.0,0.0,0.0,0.0,21.215647,16.645622,9.83978,0.0,0.0,8.0824585,18.681257,0.0,0.0,2.5751195,0.0,0.0,0.0,1.5932405,3.409157,8.464488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5774965,0.0,15.760381,7.6232147,4.2160854,17.5399,7.2501345,0.0,0.0,4.188579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6314714,0.0,0.0,0.0,0.0,0.0,5.5376205,0.0,0.0,0.0,1.4843279,0.0,0.0,0.0,0.0,0.0,3.8899138,12.189084,3.122656,15.76873,13.633049,0.0,0.0,13.141152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.086444,0.0,7.95162,0.0,4.272762,0.0,28.19239,0.0,12.740421,0.0
0.0,0.0,4.017795,0.0,0.0,0.0,0.0,5.596378,0.33033,53.56861,0.0,0.0,5.437585,0.0,0.0,0.0,0.0,7.185946,14.955741,2.5781326,0.0,0.0,12.785886,4.7379875,0.0,0.0,13.147198,0.0,0.0,0.0,5.582809,2.7376463,19.157398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.183692,8.569185,2.541678,8.784412,12.320212,11.1961155,17.76359,0.0,0.0,6.486245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.086116,0.0,0.0,0.0,6.9027295,0.0,0.0,0.0,0.0,0.0,9.793828,0.0,0.0,0.0,5.2233005,0.0,8.093386,2.0577023,5.1679125,12.221525,16.9716,0.0,0.0,7.0986967,0.0,0.8334367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.455007,0.0,3.9049647,0.0,12.998326,0.0,6.6114144,0.0
0.0,0.0,10.057794,6.071015,0.0,0.0,0.0,2.4938004,8.795692,49.2565,3.2979314,0.0,10.830119,0.0,0.0,0.0,0.0,2.8949733,17.348843,2.110752,0.0,0.0,7.062208,0.04036685,0.0,0.0,7.8092456,0.0,0.0,0.0,9.626834,7.3965626,22.198586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.153773,10.924728,0.0,10.29168,0.0,1.35174,12.577408,0.0,0.0,3.8555896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.885792,0.0,0.0,0.0,0.58759296,0.0,0.054465394,0.0,0.0,0.0,15.514253,0.0,0.0,0.0,7.5523853,0.0,5.7382197,3.885661,13.520806,9.226637,5.5938444,0.0,0.0,1.0337697,0.0,3.5594642,0.0,0.0,0.0,0.0,0.0,0.0,1.8781033,0.0,11.035848,0.0,2.3385472,0.0,1.515467,0.0,6.943576,0.0
0.0,8.108189,3.077772,9.617344,0.0,0.0,0.0,0.0,7.0477905,48.69598,0.0,0.0,0.18081346,0.0,0.0,0.0,0.0,11.205102,24.674099,16.287378,0.0,0.0,3.6754928,15.826275,0.0,0.0,13.090701,0.0,0.0,0.0,0.6947239,0.0,13.040253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.465025,5.585673,13.939734,6.3206387,4.035565,7.7457633,8.910933,0.0,0.0,6.637909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8814352,0.0,0.0,0.0,5.0703077,0.0,7.799179,0.0,0.0,0.0,22.53421,0.0,0.0,0.0,0.0,0.0,0.0,10.175765,0.0,0.0,2.9672604,0.0,0.0,8.0261965,0.0,22.086153,0.0,0.0,0.0,0.0,0.0,0.0,11.228073,0.0,0.31272388,0.0,21.275623,0.0,6.2406774,0.0,12.895821,0.0
0.0,0.0,1.26556,3.7769332,0.0,0.0,0.0,5.8613596,2.3762696,45.77236,2.3178842,0.0,2.8144732,0.0,0.0,0.0,0.0,10.27778,15.763574,4.775859,0.0,0.0,12.951039,6.5589733,0.0,0.0,20.946354,0.0,0.0,0.0,11.340892,5.3891335,20.940603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.94894,6.212551,0.97345024,9.733032,11.882684,1.9610792,9.841199,0.0,0.0,12.342286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0028715,0.0,0.0,0.0,8.23067,0.0,0.41534862,0.0,0.0,0.0,19.373018,0.0,0.0,0.0,2.4844813,0.0,7.151611,10.588044,0.0,11.245366,2.1012125,0.0,0.0,4.8338075,0.0,21.156914,0.0,0.0,0.0,0.0,0.0,0.0,6.4303436,0.0,8.34897,0.0,14.997236,0.0,1.1449894,0.0,3.9860477,0.0
0.0,3.095482,10.717922,0.0,0.0,0.0,0.0,2.6660154,5.160413,51.10753,12.899701,0.0,2.5828066,0.0,0.0,0.0,0.0,21.501606,16.256897,8.540027,0.0,0.0,11.981843,12.758427,0.0,0.0,3.9179854,0.0,0.0,0.0,9.219317,6.9438705,7.9768114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.544068,0.0,15.474073,5.261011,4.6983895,10.440509,0.93721217,0.0,0.0,11.08856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6862087,0.0,0.0,0.0,0.0,0.0,3.6977205,0.0,0.0,0.0,0.82508916,0.0,0.0,0.0,0.0,0.0,4.1387467,12.903222,4.176952,18.284319,3.6015892,0.0,0.0,10.131485,0.0,7.188832,0.0,0.0,0.0,0.0,0.0,0.0,7.0623827,0.0,12.800989,0.0,2.4885128,0.0,26.500452,0.0,13.933026,0.0
0.0,0.0,14.298691,9.107318,0.0,0.0,0.0,8.642237,11.170755,44.049026,2.2256444,0.0,9.895229,0.0,0.0,0.0,0.0,6.75691,17.672258,0.0,0.0,0.0,3.336557,0.0,0.0,0.0,16.033226,0.0,0.0,0.0,8.327965,2.5055106,21.573574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0494084,10.95796,0.0,18.786312,1.493898,3.5158505,5.526999,0.0,0.0,12.125869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.318386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.110481,0.0,0.0,0.0,6.1219335,0.0,3.7683547,16.185152,12.944002,22.346415,3.3888736,0.0,0.0,0.0,0.0,9.590495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.432406,0.0,0.17172845,0.0,0.0,0.0,11.298537,0.0
0.0,0.41392532,8.000824,3.140963,0.0,0.0,0.0,2.7962167,7.7740088,47.08941,8.176186,0.0,5.8541346,0.0,0.0,0.0,0.0,5.0136147,16.687397,1.1555648,0.0,0.0,4.91951,0.0,0.0,0.0,13.92632,0.0,0.0,0.0,10.057497,0.0,25.242678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6375394,4.0544825,0.0,4.302387,4.442663,0.0,6.4737735,0.0,0.0,11.02255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3800955,0.0,0.0,0.0,0.0,0.0,5.9304724,0.0,0.0,0.0,17.443441,0.0,0.0,0.0,2.4409442,0.0,3.361807,9.005687,7.258542,16.363539,2.9627314,0.0,0.0,7.9350266,0.0,11.862573,0.0,0.0,0.0,0.0,0.0,0.0,2.83669,0.0,11.994116,0.0,8.257609,0.0,0.0,0.0,4.826314,0.0
0.0,2.435795,5.5357184,4.076573,0.0,0.0,0.0,3.9509842,11.918356,50.899185,7.356813,0.0,12.445691,0.0,0.0,0.0,0.0,4.33678,6.891643,4.8818274,0.0,0.0,4.3019824,7.720935,0.0,0.0,8.259632,0.0,0.0,0.0,7.928964,7.4633904,26.157158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5141033,1.2184197,0.0,2.227175,5.9191647,4.6013975,11.679645,0.0,0.0,2.6486676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.10409,0.0,0.0,0.0,5.5687256,0.0,5.1060686,0.0,0.0,0.0,16.663637,0.0,0.0,0.0,11.736687,0.0,10.684222,4.528914,9.797464,10.829993,11.972762,0.0,0.0,6.632806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6662045,0.0,0.34780574,0.0,6.681188,0.0,2.9078736,0.0,0.0,0.0
